#number,time,diff_x,diff_y,pe1_stats1_total,diff_x_user_setpoint,diff_y_user_setpoint,pe1_image
135,2017-01-21 07:47:58.242313000,7.361,36.230000000000004,20906745757.949036,7.361538461538461,36.23076923076923,9472a6e6-f642-4d11-9da0-5f84f14cfc40
136,2017-01-21 07:49:03.828689000,6.769,36.230000000000004,20906354791.753418,6.769230769230769,36.23076923076923,9b38ce1e-030c-4951-966a-1477f077db72
137,2017-01-21 07:50:08.909067000,6.176,36.230000000000004,20905632340.798706,6.176923076923077,36.23076923076923,73929d3e-d691-4746-b10c-522133d197ce
138,2017-01-21 07:51:14.391558000,5.5840000000000005,36.230000000000004,20904044676.425354,5.584615384615384,36.23076923076923,21c6daac-cbfc-48e2-b9cc-26a7cde8457c
139,2017-01-21 07:52:19.798225000,4.992,36.230000000000004,20810669053.40277,4.992307692307692,36.23076923076923,8b13a16d-e62f-4a99-8efc-21c5bdc5ae6c
140,2017-01-21 07:53:25.262569000,4.4,36.230000000000004,20766825600.89203,4.4,36.23076923076923,b4125e5c-5fd6-4e91-a4b2-0199e7c73272
141,2017-01-21 07:54:35.380498000,4.4,36.823,20766201065.182556,4.4,36.823076923076925,a0a98ccb-62a8-43ad-94d5-e23be9e96615
142,2017-01-21 07:55:40.669018000,4.993,36.823,20806790242.867493,4.992307692307692,36.823076923076925,84048fe9-974a-4fc0-9a70-bc2b4df283a1
143,2017-01-21 07:56:46.450045000,5.585,36.823,20901042637.571228,5.584615384615384,36.823076923076925,9dcd3559-a23e-4f64-a914-8acfc45a7f28
144,2017-01-21 07:57:51.905449000,6.1770000000000005,36.823,20906412318.543335,6.176923076923077,36.823076923076925,7b8bbec5-89b7-49ca-a62a-abe2982182bb
145,2017-01-21 07:58:57.394040000,6.7700000000000005,36.823,20905736616.680725,6.769230769230769,36.823076923076925,34321a41-ef8d-4ab3-bfed-41caeccdb4b8
146,2017-01-21 08:00:02.906578000,7.362,36.823,20908238591.678528,7.361538461538461,36.823076923076925,e2cf67d6-e6b7-48e8-bcac-cb95e3178eac
147,2017-01-21 08:01:08.067920000,7.954,36.823,20909340084.60736,7.953846153846154,36.823076923076925,9e98b82a-91f6-416f-a3ad-249d8ae4e8f6
148,2017-01-21 08:02:13.616267000,8.546,36.823,20907752385.861206,8.546153846153846,36.823076923076925,0cc177d1-7174-4263-b4fc-d29c6201319d
149,2017-01-21 08:03:19.442350000,9.139,36.823,20909544607.256042,9.138461538461538,36.823076923076925,52fe9eda-7a6c-4785-8e21-4dd9bf23a440
150,2017-01-21 08:04:25.059451000,9.731,36.823,20909849254.801575,9.73076923076923,36.823076923076925,2a5eec5b-7e23-473b-8fd0-8fa97f1dca66
